Country Name,Country Code,Time,Time Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GNI (current US$) [NY.GNP.MKTP.CD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],GNI per capita growth (annual %) [NY.GNP.PCAP.KD.ZG],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]"
Saudi Arabia,SAU,2009,YR2009,429097866666.667,-2.05926819384065,16094.2930975756,437737600000,-2.1648964112928,-4.80960629957139,5.38000011444092
Saudi Arabia,SAU,2010,YR2010,528207200000,5.03949367491363,19259.5872568465,535251466666.667,4.52304339290129,1.61063250493774,5.55000019073486
Saudi Arabia,SAU,2011,YR2011,671238840106.667,9.996857793684,23770.7473862072,680923106773.334,10.2972335738826,7.12423150396614,5.76999998092651
Saudi Arabia,SAU,2012,YR2012,735974843360,5.41144490216436,25303.094621303,745670202346.667,5.26488526106097,2.19471401315556,5.51999998092651
Saudi Arabia,SAU,2013,YR2013,746647127413.333,2.69925472255672,24934.3861423166,757615662000,2.81659350796272,-0.12982213158493,5.57000017166138
Saudi Arabia,SAU,2014,YR2014,756350347333.334,3.65248169757899,24575.4030378327,769903500666.667,3.89874573794916,1.08917701437213,5.71999979019165
Saudi Arabia,SAU,2015,YR2015,654269902880,4.10640887013658,20732.8617215804,673276036213.333,4.75269636246658,2.16211627700038,5.59000015258789
Saudi Arabia,SAU,2016,YR2016,644935541440,1.67064234738177,19982.0856312059,660738741440,1.17118407713564,-1.08115670558226,5.65000009536743
Spain,ESP,1979,YR1979,214019077342.588,0.0415465206042001,5754.54218342253,212602832424.393,0.402130366446656,-0.479109111135358,..
Spain,ESP,1980,YR1980,232134606637.271,2.20872811830488,6191.71494503494,229982951032.722,1.86845828256862,1.05376689623391,..
Spain,ESP,1981,YR1981,202257045774.013,-0.132468612535618,5356.57783180787,199322560821.77,-0.793350122558067,-1.49608761894982,..
Spain,ESP,1982,YR1982,195464408602.151,1.24646170626323,5145.69438355757,192485237770.71,1.14742282497249,0.541963053376435,..
Spain,ESP,1983,YR1983,170486866357.309,1.7701157793077,4466.33626393781,167488613921.114,1.46010028020164,0.967005818209856,..
Spain,ESP,1984,YR1984,171635463361.623,1.78468752199581,4477.79372409881,168719893603.809,1.85109883473858,1.42903327105618,..
Spain,ESP,1985,YR1985,180302412230.92,2.32143585692199,4686.89106924257,178515947064.579,3.2965990363153,2.92296510088339,..
Spain,ESP,1986,YR1986,250638463466.793,3.25332172455764,6495.81199668535,248390241534.989,3.34639411485902,3.03807414472404,..
Spain,ESP,1987,YR1987,317882187036.787,5.54712261243782,8217.23425682112,315098174774.289,5.56899834682842,5.29558192973126,..
Spain,ESP,1988,YR1988,375138723325.239,5.09432421946521,9676.76925240962,371240243822.311,4.86149585715923,4.63935694942205,..
Spain,ESP,1989,YR1989,413630538018.271,4.82703029628284,10652.957971473,410669443429.375,5.29586709848562,5.13091757637909,..
Spain,ESP,1990,YR1990,535101248775.71,3.78139346477435,13767.3814721712,531041444662.096,3.71670971141728,3.61114994059584,..
Spain,ESP,1991,YR1991,575598537069.656,2.54600056787201,14771.6723020292,571382491112.89,2.59106363037577,2.33027327058343,..
Spain,ESP,1992,YR1992,629202392003.901,0.92921542889934,16068.4267214444,623961627498.781,0.796601345278731,0.304148918462261,..
Spain,ESP,1993,YR1993,523649481762.322,-1.0314917745214,13303.6761311749,521369500196.104,-0.486178519133929,-1.0008654017753,..
Spain,ESP,1994,YR1994,529121577319.588,2.38319531577503,13378.8498420644,519937714196.994,0.547135718811603,0.0695680008181654,..
Spain,ESP,1995,YR1995,612939685081.398,2.75749403295065,15429.9394216199,610175056578.596,4.58864797830421,4.12804672403581,..
Spain,ESP,1996,YR1996,640998292394.588,2.67478358786684,16069.2070854158,634156022855.642,2.35321964446548,1.92778892279992,..
Spain,ESP,1997,YR1997,588692045454.545,3.68961399843444,14696.2161077085,583665545227.273,3.74628517597708,3.31237418443624,..
Spain,ESP,1998,YR1998,617041986858.225,4.30597844697085,15340.3321141928,611917236551.955,4.23418328115135,3.80370411717131,..
Spain,ESP,1999,YR1999,633194118900.49,4.48477443037206,15678.2152345407,629551459620.712,4.50270340363082,4.07998714632598,..
Spain,ESP,2000,YR2000,595402616546.895,5.28909959505918,14676.7060880231,593190528837.295,5.50667258256765,5.03596633182578,..
Spain,ESP,2001,YR2001,625975838926.175,4.00107383540131,15323.6113977547,619353020134.228,3.29599408815986,2.58153185611134,..
Spain,ESP,2002,YR2002,705145868624.13,2.87987609719458,17019.5354136605,697316017316.017,2.81608764386698,1.37392227634972,..
Spain,ESP,2003,YR2003,906853273137.698,3.18757147564497,21495.7074076474,899523702031.603,3.49558801245257,1.64074001954918,..
Spain,ESP,2004,YR2004,1069555500372.49,3.16674650061206,24918.6458419994,1059731810280.61,3.05321133447869,1.29031572089171,..
Spain,ESP,2005,YR2005,1157276458151.97,3.72300178841655,26510.7174533426,1140539733863.95,3.17044424689013,1.44217468516015,..
Spain,ESP,2006,YR2006,1264551499184.54,4.17412318641999,28482.6094833461,1242534186425.79,3.86360055470323,2.12269470308659,..
Spain,ESP,2007,YR2007,1479341637010.68,3.76899240771773,32709.4010383771,1443571037503.42,3.05046240694196,1.16046125520988,..
Spain,ESP,2008,YR2008,1635015380108.39,1.11768686002978,35579.3099338804,1591136663248.86,0.860754843070438,-0.735540590892072,..
Spain,ESP,2009,YR2009,1499099749930.54,-3.57375144869157,32334.0054777912,1471601833842.73,-2.76403051707632,-3.62148150311589,17.8567008972168
Spain,ESP,2010,YR2010,1431616749640.29,0.0140638777627089,30736.6278530812,1411545097005.49,0.466246452070934,0.00475469802243822,19.8596992492676
Spain,ESP,2011,YR2011,1488067258325.2,-0.998764958114961,31835.2888008408,1462267766479.01,-1.31353674277476,-1.66358534198262,21.3904991149902
Spain,ESP,2012,YR2012,1336018949805.58,-2.92775050717711,28563.8590381915,1326607334463.11,-1.91815214613936,-1.98181206181405,24.7872009277344
Spain,ESP,2013,YR2013,1361854206549.39,-1.70570500034654,29211.7737455935,1354781332542.95,-1.52672905806307,-1.20353342007459,26.093599319458
Spain,ESP,2014,YR2014,1376910811040.88,1.37999723824269,29623.1644451343,1372362767776.88,1.57074651490166,1.87484766765631,24.4412994384766
Spain,ESP,2015,YR2015,1197789902774.43,3.43225332792365,25789.5195481476,1195249030784.62,3.55206976135558,3.63244581083504,22.057300567627
Spain,ESP,2016,YR2016,1237255019653.86,3.27446273967742,26616.757796551,1236974057120.27,3.46835430823351,3.38103268949217,19.6347007751465
Switzerland,CHE,1979,YR1979,..,..,..,115872831057.918,..,..,0.400000005960464
Switzerland,CHE,1980,YR1980,119008334606.433,..,18832.1967194448,123433896998.269,..,..,0.200000002980232
Switzerland,CHE,1981,YR1981,108993981315.548,1.6013358815068,17153.4013163127,114082464209.347,2.0720030397169,1.51512755205738,0.200000002980232
Switzerland,CHE,1982,YR1982,111711490075.358,-1.30941744028873,17478.6557926331,115872894104.32,-1.42255263461108,-1.99685302482071,0.400000005960464
Switzerland,CHE,1983,YR1983,111314328474.108,0.639079447841667,17341.994875673,115959427802.392,0.993244394659953,0.561124663356964,0.899999976158142
Switzerland,CHE,1984,YR1984,106285277141.763,3.00845643150276,16499.1469305493,111449259948.078,3.69080000999713,3.31910206944252,1.10000002384186
Switzerland,CHE,1985,YR1985,107766112124.049,3.67359591752461,16655.3373919475,112749011192.056,3.59546121982011,3.13915455941303,1
Switzerland,CHE,1986,YR1986,154482372838.957,1.85863278232983,23751.4495170998,159813553171.383,1.18705838066407,0.661857153892726,0.800000011920929
Switzerland,CHE,1987,YR1987,193466104144.313,1.58547816999177,29558.8954776765,199102327454.399,1.40197472506047,0.767049067908005,0.800000011920929
Switzerland,CHE,1988,YR1988,209298156700.608,3.27759624863533,31743.6529122682,217010897081.938,3.99186185597313,3.23038253557442,0.699999988079071
Switzerland,CHE,1989,YR1989,202078703955.009,4.33079404200814,30401.8924810513,208212459624.671,3.821832434081,2.98577993287945,0.600000023841858
Switzerland,CHE,1990,YR1990,258066552980.132,3.67462563846016,38428.3855023167,263310591635.474,2.99473284314465,1.94251936028955,..
Switzerland,CHE,1991,YR1991,261113787377.964,-0.915816562607745,38399.2106118525,266655356973.501,-0.814389426365125,-2.04632245371295,..
Switzerland,CHE,1992,YR1992,271814366804.153,-0.0437330077844109,39534.5419972169,276803753662.352,-0.296872879431774,-1.39008335397702,..
Switzerland,CHE,1993,YR1993,264353008121.278,-0.125983540861199,38100.736729035,270432034718.462,0.321314940190561,-0.588179152504495,..
Switzerland,CHE,1994,YR1994,292646657673.466,1.26975769258722,41843.7568835613,296914210572.494,0.513309643589551,-0.284755510523297,..
Switzerland,CHE,1995,YR1995,342617007103.594,0.480866443023857,48662.4397737883,350561118646.934,1.30480261944743,0.630097891850383,..
Switzerland,CHE,1996,YR1996,330091688349.515,0.540027604869181,46676.850944168,338961072491.909,0.790411608911228,0.3462659331731,..
Switzerland,CHE,1997,YR1997,286519135326.948,2.34014988367215,40417.9622817609,299702248604.699,4.03921778518072,3.78889807455907,..
Switzerland,CHE,1998,YR1998,295045152020.968,2.98989184573122,41497.2026053116,309640725617.327,3.39984423251384,3.09306231868784,..
Switzerland,CHE,1999,YR1999,289912492344.561,1.69471983381533,40581.3070515572,306513324191.186,2.44620661646424,1.95878347120923,..
Switzerland,CHE,2000,YR2000,272055499940.786,3.93682345267324,37868.3230595798,289760351788.252,4.78493058291672,4.19773824964076,..
Switzerland,CHE,2001,YR2001,278631271391.325,1.31242366891367,38538.9900530944,289723194418.109,-1.20447819409574,-1.82765412219005,..
Switzerland,CHE,2002,YR2002,301416810214.295,0.162612902402543,41376.3939853959,309527391761.838,-0.948592754621359,-1.69505913534341,..
Switzerland,CHE,2003,YR2003,352914820747.011,0.0395765677434667,48087.5831393144,375623741219.277,3.90530425493367,3.13726308077094,..
Switzerland,CHE,2004,YR2004,394163688620.828,2.77622350049076,53340.147655778,418553985283.474,2.39405029675865,1.69258081728938,..
Switzerland,CHE,2005,YR2005,408689353999.357,3.11524552972648,54952.6737181498,442351499678.766,5.1837477919709,4.51209269686473,..
Switzerland,CHE,2006,YR2006,430921192375.179,3.98863422067916,57579.5019538092,461922026160.472,3.08087890805415,2.43601169388627,..
Switzerland,CHE,2007,YR2007,479913034321.893,4.11187781207605,63555.2374995504,480964941769.41,-2.49309130783048,-3.36061946911657,..
Switzerland,CHE,2008,YR2008,554363487120.303,2.1547018611349,72487.8459296849,516102805096.482,-4.98651739090668,-6.18613843308863,..
Switzerland,CHE,2009,YR2009,541506500413.565,-2.22210712097447,69927.4687701171,550615127194.192,6.49328248621734,5.17094370186825,4.11609983444214
Switzerland,CHE,2010,YR2010,583782977866.405,3.00269910775171,74605.7210207051,616380409800.038,7.020792620447,5.91189386851512,4.80670022964478
Switzerland,CHE,2011,YR2011,699579638638.226,1.69280849515039,88415.6280609527,703017609931.215,-3.16540364768694,-4.23612354831219,4.40759992599487
Switzerland,CHE,2012,YR2012,668043614122.87,1.00602409742663,83538.2300783858,679961633488.559,2.26815920971426,1.18800094119737,4.48460006713867
Switzerland,CHE,2013,YR2013,688504173431.454,1.85203975735246,85112.4643984141,703030248266.924,1.92897078367473,0.763623070407405,4.74669981002808
Switzerland,CHE,2014,YR2014,709182559935.301,2.44921809651646,86605.5633762421,712234803785.583,1.0613938300982,-0.164168480792171,4.82590007781982
Switzerland,CHE,2015,YR2015,679289166858.236,1.22638435945626,82016.0213129432,695948280489.675,2.56542373549122,1.40450354054629,4.80070018768311
Switzerland,CHE,2016,YR2016,668745279604.532,1.37588449583828,79866.0318745681,674973858370.401,..,..,4.91790008544922
Turkey,TUR,1979,YR1979,89394085658.2038,-0.624113570222889,2079.22278390494,88383692119.574,..,..,..
Turkey,TUR,1980,YR1980,68789289565.7434,-2.44735042580156,1564.24897993025,67651700465.5567,..,..,..
Turkey,TUR,1981,YR1981,71040020140.4436,4.85664876652039,1579.07570884439,69596921389.331,..,..,..
Turkey,TUR,1982,YR1982,64546332580.7583,3.56322781218346,1402.40808084896,63091422489.8956,..,..,10.9300003051758
Turkey,TUR,1983,YR1983,61678280115.4987,4.97108077727097,1310.25698780723,60248295683.8776,..,..,12.0600004196167
Turkey,TUR,1984,YR1984,59989909457.8379,6.71201571206008,1246.82584156637,58486964110.396,..,..,11.9200000762939
Turkey,TUR,1985,YR1985,67234948264.5987,4.24133571639945,1368.40290568117,65682024127.2225,..,..,11.210000038147
Turkey,TUR,1986,YR1986,75728009962.7878,7.01203111054399,1510.67808891642,73850943647.9815,..,..,..
Turkey,TUR,1987,YR1987,87172789528.3316,9.48553884246731,1705.89612038235,85087788886.6853,..,..,..
Turkey,TUR,1988,YR1988,90852814004.9917,2.3207367939484,1745.36693882517,88339789784.5116,1.86591087831611,0.00128874886031838,8.03999996185303
Turkey,TUR,1989,YR1989,107143348667.094,0.2902440687796,2021.86143735917,104816371931.677,0.948041642562728,-0.840184565956889,8.26000022888184
Turkey,TUR,1990,YR1990,150676291094.21,9.26614667149323,2794.35355132653,148168279256.624,9.84063463786057,7.94767487503995,8.01500034332275
Turkey,TUR,1991,YR1991,150027833333.333,0.720279035610048,2735.71080727379,147382690476.19,0.663345803753785,-1.02322983045289,8.21000003814697
Turkey,TUR,1992,YR1992,158459130434.783,5.03563493896803,2842.37359829741,155844623188.406,5.15838024225846,3.44498272988221,8.50899982452393
Turkey,TUR,1993,YR1993,180169736363.636,7.65126520301509,3180.19201107903,177429581818.182,7.74939451842809,6.02845800906651,8.96199989318848
Turkey,TUR,1994,YR1994,130690172297.297,-4.66814736394838,2270.34036224671,127426172297.297,-5.54679875825032,-7.04061921175933,8.57699966430664
Turkey,TUR,1995,YR1995,169485941048.035,7.87826687618991,2897.87020756225,166280941048.035,8.53694420105218,6.82546733171954,7.64400005340576
Turkey,TUR,1996,YR1996,181475555282.555,7.37966447375686,3053.9508281437,178548555282.555,7.6048033035913,5.90837713514054,6.62900018692017
Turkey,TUR,1997,YR1997,189834649111.257,7.57766364407608,3144.38945307295,186821649111.257,7.61750416820119,5.92533753866785,6.84100008010864
Turkey,TUR,1998,YR1998,275769083237.438,2.30814592000712,4496.50948648829,272780604142.693,2.75758011907767,1.15397645706481,6.88800001144409
Turkey,TUR,1999,YR1999,255883476599.809,-3.38928390868213,4108.11465240632,252347441021.968,-3.68815761514479,-5.169057897785,7.68699979782104
Turkey,TUR,2000,YR2000,272979846449.136,6.64014670040697,4316.56110286595,268977273192.578,6.57785905827598,4.9721244452535,6.49499988555908
Turkey,TUR,2001,YR2001,200252121409.922,-5.96232522345564,3119.6062176407,195251980009.791,-6.95726951088348,-8.33621402272024,8.38099956512451
Turkey,TUR,2002,YR2002,238428211252.654,6.43018905223865,3660.07112980386,233874045780.255,7.07637037551186,5.51224762925666,10.3579998016357
Turkey,TUR,2003,YR2003,311822906256.246,5.60834204003031,4718.45528238866,306266055966.42,5.73779537004692,4.22938968649464,10.5419998168945
Turkey,TUR,2004,YR2004,404786390740.091,9.64424597709177,6040.87969597133,399177592564.013,10.0809786161343,8.56622506231639,10.8380002975464
Turkey,TUR,2005,YR2005,501416344150.045,9.00990052297973,7384.25910697388,496046368338.791,9.35974337503778,7.91744123868754,10.6359996795654
Turkey,TUR,2006,YR2006,552487224361.218,7.10975597880599,8034.61120578916,546502108365.418,7.11092884590366,5.77133125476419,8.71829986572266
Turkey,TUR,2007,YR2007,675770204927.469,5.03044145411862,9709.7213456869,669491964233.633,5.18757078822041,3.92727168575118,8.86830043792725
Turkey,TUR,2008,YR2008,764335766423.358,0.845218619046648,10850.8719363353,756733530772.186,0.788031841268435,-0.417805410796703,9.70989990234375
Turkey,TUR,2009,YR2009,644640000000,-4.70444503151587,9036.26807623328,636983100193.548,-4.89606143885418,-6.09474336477008,12.5522003173828
Turkey,TUR,2010,YR2010,771901783337.77,8.48735778509035,10672.400364514,765386559156.242,8.8685014954182,7.38174407461123,10.6597003936768
Turkey,TUR,2011,YR2011,832523582089.552,11.1134993916035,11340.822269959,825274879522.388,11.1069230548433,9.46847199168374,8.79590034484863
Turkey,TUR,2012,YR2012,873982182628.062,4.7899195245698,11720.3130136743,867394243040.089,4.90994801518734,3.27740168657178,8.14949989318848
Turkey,TUR,2013,YR2013,950579367580.628,8.49131647334728,12542.7209264723,941959560458.031,8.32272006180959,6.58259775531846,8.73190021514893
Turkey,TUR,2014,YR2014,934185972127.028,5.16667226549549,12127.4614576299,925946755448.938,5.19328128105514,3.49543350224266,9.87979984283447
Turkey,TUR,2015,YR2015,859796691176.471,6.08589921553133,10984.8028816485,850145846176.471,5.8269143451467,4.14923168059059,10.2360000610352
Turkey,TUR,2016,YR2016,863721731068.508,3.18381907738632,10862.7264255339,854540544087.944,3.2346939823515,1.62350548162364,10.8386001586914
United Kingdom,GBR,1979,YR1979,438994070309.191,3.7414535629806,7804.76208051155,462635828250.741,3.70401970910675,3.61100921539543,5.30000019073486
United Kingdom,GBR,1980,YR1980,564947710899.373,-2.02776856155448,10032.062080015,590190162444.806,-2.07290464821274,-2.18987451011826,6.80000019073486
United Kingdom,GBR,1981,YR1981,540765675241.158,-0.770989934100299,9599.30622221965,561438695538.585,-0.761314760847611,-0.795865374007505,10.3999996185303
United Kingdom,GBR,1982,YR1982,515048916841.37,2.01055980449532,9146.07735701852,533460816037.736,1.99254055631637,2.02910408465848,10.8999996185303
United Kingdom,GBR,1983,YR1983,489618008185.539,4.22191756876859,8691.51881306514,509227311808.398,4.28049961566761,4.24494459533349,..
United Kingdom,GBR,1984,YR1984,461487097632.349,2.27623559237631,8179.19444064991,480453916866.188,2.29727253045479,2.13550300443923,..
United Kingdom,GBR,1985,YR1985,489285164271.047,4.19532546887598,8652.21654247593,503349905929.158,4.14184832301248,3.90576512023056,..
United Kingdom,GBR,1986,YR1986,601452653180.885,3.12427897008472,10611.112210096,621405362210.495,3.17634582353735,2.937655374291,..
United Kingdom,GBR,1987,YR1987,745162608269.325,5.30655940097982,13118.586534629,763378739826.769,5.28476869195454,5.06113189571637,..
United Kingdom,GBR,1988,YR1988,910122732123.799,5.74762691116879,15987.1680775688,929645696193.525,5.76041727209721,5.5258221431754,..
United Kingdom,GBR,1989,YR1989,926884816753.927,2.56940445973237,16239.2821960944,935471220222.513,2.54357943900847,2.27699388730282,..
United Kingdom,GBR,1990,YR1990,1093169389204.55,0.731800511871981,19095.4669984608,1096994558416.19,0.696823479103088,0.396259369517907,..
United Kingdom,GBR,1991,YR1991,1142797178130.51,-1.08654325327457,19900.7266505069,1149761190476.19,-1.0748937455523,-1.38034504684209,..
United Kingdom,GBR,1992,YR1992,1179659529659.53,0.373976458666476,20487.1707852878,1200658925587.93,0.421691192010016,0.150486501761193,..
United Kingdom,GBR,1993,YR1993,1061388722255.55,2.52692487873148,18389.0195675099,1079473917966.41,2.50914964848428,2.26368300246922,..
United Kingdom,GBR,1994,YR1994,1140489745944.29,3.88003851735364,19709.2380983653,1179106491735.54,3.94219269303346,3.67790647753381,..
United Kingdom,GBR,1995,YR1995,1335218557677.13,2.46973445248213,23013.4588199274,1282052944611.01,2.42824025930679,2.15762710344831,..
United Kingdom,GBR,1996,YR1996,1408781591263.65,2.53865444674479,24219.6228487767,1350281021528.86,2.54900912991857,2.28822445012192,..
United Kingdom,GBR,1997,YR1997,1552483628028.81,4.03824841443185,26621.4800592777,1509976501800.92,4.06345370292023,3.79577966923779,..
United Kingdom,GBR,1998,YR1998,1638511096389.53,3.13780843053055,28014.8946994953,1632047193441.54,3.23558947654976,2.93519258646676,..
United Kingdom,GBR,1999,YR1999,1665623685487.79,3.21672459154598,28383.6689052533,1651168095777.38,3.09342588648826,2.75027869476531,..
United Kingdom,GBR,2000,YR2000,1647951278559.54,3.66412896042961,27982.3557635787,1646427598729.01,4.41281537060483,4.04041314911088,..
United Kingdom,GBR,2001,YR2001,1621510004318.41,2.54413057337588,27427.58750236,1629244278105.66,2.88356895437968,2.48825336053147,..
United Kingdom,GBR,2002,YR2002,1768408273381.29,2.45787761727294,29785.986287584,1785891786570.74,3.07300921068132,2.63758524942115,..
United Kingdom,GBR,2003,YR2003,2038395102040.82,3.32590931540257,34173.9799764342,2062208979591.84,3.3860315491399,2.90574275936719,..
United Kingdom,GBR,2004,YR2004,2398555474185.28,2.36445533735395,39983.9846746653,2431997436836.32,2.51011723209712,1.92854894466707,..
United Kingdom,GBR,2005,YR2005,2520701818181.82,3.09608893680313,41732.640540022,2567429090909.09,3.66218176850825,2.95286342497873,..
United Kingdom,GBR,2006,YR2006,2692612695492.18,2.45599965111292,44252.3158234429,2708544618215.27,1.218502390013,0.477224838876822,..
United Kingdom,GBR,2007,YR2007,3074359743897.56,2.35670822982289,50134.3160971463,3095884353741.5,2.29974505407979,1.50626489597268,..
United Kingdom,GBR,2008,YR2008,2890564338235.29,-0.472540317423494,46767.5922156593,2885176470588.23,-1.19936851340906,-1.97390977003319,5.61499977111816
United Kingdom,GBR,2009,YR2009,2382825985355.97,-4.1877594383224,38262.1821338364,2375479046580.46,-4.17283261315343,-4.89492618066258,7.53730010986328
United Kingdom,GBR,2010,YR2010,2441173394729.62,1.69454713975598,38893.0184937365,2460886632006.92,2.63588793655943,1.83448203232604,7.78660011291504
United Kingdom,GBR,2011,YR2011,2619700404733.37,1.45262397009387,41412.3492395708,2640304728731.41,1.37062728333059,0.581325029057368,8.0374002456665
United Kingdom,GBR,2012,YR2012,2662085168498.93,1.48132982903095,41790.7791407408,2642549493868.65,0.15171794496851,-0.542237429966704,7.88530015945435
United Kingdom,GBR,2013,YR2013,2739818680930.19,2.05238850842331,42724.0678844007,2703343086190.48,1.57812864418257,0.900300408637861,7.52510023117065
United Kingdom,GBR,2014,YR2014,3022827781881.39,3.05425101175238,46783.4692171284,2959727353164.46,2.31120550329528,1.54334053384424,6.1104998588562
United Kingdom,GBR,2015,YR2015,2885570309160.86,2.34593951714504,44305.5546320834,2821761144871.49,2.26706740619352,1.45729999864676,5.3011999130249
United Kingdom,GBR,2016,YR2016,2650850178102.14,1.93579094969158,40412.0336199885,2587657061532.37,2.12635493161035,1.39973906433333,4.81319999694824
United States,USA,1979,YR1979,2632143000000,3.17569075012061,11695.5544200307,2619286000000,3.47542128265492,2.3397687063151,5.80000019073486
United States,USA,1980,YR1980,2862505000000,-0.244596225208085,12597.6675101771,2852759000000,-0.272125003415539,-1.22452675825146,7.09999990463257
United States,USA,1981,YR1981,3210956000000,2.59447038823151,13993.166743657,3207178000000,2.42345028434315,1.42316722677813,7.59999990463257
United States,USA,1982,YR1982,3344991000000,-1.91089106804856,14438.9762759859,3374728000000,-1.83555743856759,-2.76692979141494,9.69999980926514
United States,USA,1983,YR1983,3638137000000,4.63245718120484,15561.4263961128,3621060000000,4.55988536106253,3.60817000703699,9.60000038146973
United States,USA,1984,YR1984,4040693000000,7.25908695936059,17134.2860171738,4038321000000,7.12329017919544,6.19980179189848,7.5
United States,USA,1985,YR1985,4346734000000,4.23873752083914,18269.4221684235,4320842000000,3.91510207164134,2.99834798525924,7.19999980926514
United States,USA,1986,YR1986,4590155000000,3.5116144990922,19115.05290818,4530366000000,3.29038476097516,2.34020940008352,7
United States,USA,1987,YR1987,4870217000000,3.46174769185008,20100.8588916542,4847150000000,3.44965463887745,2.52911158739175,6.19999980926514
United States,USA,1988,YR1988,5252629000000,4.20397197941298,21483.2330602579,5275759000000,4.27945527950922,3.3368845689226,5.5
United States,USA,1989,YR1989,5657693000000,3.68052403304713,22922.4370895271,5618304000000,3.68738251630974,2.71276254200536,5.30000019073486
United States,USA,1990,YR1990,5979589000000,1.91937029742549,23954.4793548671,5922924000000,2.06327900747611,0.916808392440799,5.59999990463257
United States,USA,1991,YR1991,6174043000000,-0.0740845307123976,24405.1648147489,6117250000000,-0.140279961282658,-1.46579033514479,6.80000019073486
United States,USA,1992,YR1992,6539299000000,3.55539614766758,25492.9516517617,6459473000000,3.51722563896641,2.09146970290652,7.5
United States,USA,1993,YR1993,6878718000000,2.74585671892275,26464.852511744,6758382000000,2.73577567644234,1.38991286464987,6.90000009536743
United States,USA,1994,YR1994,7308755000000,4.03764342486481,27776.635528226,7195801000000,3.89310913865293,2.62685190444702,6.11870002746582
United States,USA,1995,YR1995,7664060000000,2.71897578878193,28782.1750200918,7602259000000,2.7687651971482,1.55226534398192,5.65040016174316
United States,USA,1996,YR1996,8100201000000,3.79588122942587,30068.2309182833,8075414000000,3.81362271049233,2.61284151875867,5.45109987258911
United States,USA,1997,YR1997,8608515000000,4.48702649316731,31572.6902298492,8620325000000,4.37014311988564,3.12110210131584,5.00029993057251
United States,USA,1998,YR1998,9089168000000,4.44991096328404,32949.1977640346,9167551000000,4.36767257984189,3.1581071965676,4.51049995422363
United States,USA,1999,YR1999,9660624000000,4.68519960839866,34620.9288990826,9725260000000,4.76949295638714,3.57326444234238,4.21880006790161
United States,USA,2000,YR2000,10284779000000,4.09217644881066,36449.8551155349,10421259000000,4.17354647997847,3.02076136489065,3.99200010299683
United States,USA,2001,YR2001,10621824000000,0.975981833932124,37273.6181034176,10788612000000,1.10724881198827,0.111484404915259,4.73129987716675
United States,USA,2002,YR2002,10977514000000,1.78612768745552,38166.0378407812,11098891000000,1.74092510611989,0.801340820740464,5.78319978713989
United States,USA,2003,YR2003,11510670000000,2.80677595648093,39677.1983481058,11591408000000,2.95074514839868,2.0696939811087,5.9886999130249
United States,USA,2004,YR2004,12274928000000,3.78574284969444,41921.8097617892,12372645000000,3.93302398152142,2.97557784531143,5.52860021591187
United States,USA,2005,YR2005,13093726000000,3.34521606334877,44307.9205848603,13221776000000,3.32322538048669,2.37525709293429,5.08349990844727
United States,USA,2006,YR2006,13855888000000,2.666625826122,46437.0671173065,14140770000000,2.44202967170418,1.4589755735269,4.6230001449585
United States,USA,2007,YR2007,14477635000000,1.77857023965289,48061.5376613353,14585723000000,2.16345640040672,1.19643125278581,4.62209987640381
United States,USA,2008,YR2008,14718582000000,-0.291621458693953,48401.4273403899,14791194000000,-0.00429523016272526,-0.945660846707696,5.7842001914978
United States,USA,2009,YR2009,14418739000000,-2.77552957416808,47001.5553496818,14494460000000,-2.87997495776521,-3.72765787821041,9.25419998168945
United States,USA,2010,YR2010,14964372000000,2.53192061616315,48375.4069462972,15121133000000,2.86226981951805,2.00871811181872,9.63339996337891
United States,USA,2011,YR2011,15517926000000,1.60145467247139,49793.7135249201,15802898000000,1.80961122727237,1.05632094280152,8.94919967651367
United States,USA,2012,YR2012,16155255000000,2.22403085385714,51450.9591148182,16596084000000,2.10612404286692,1.34226541940031,8.0693998336792
United States,USA,2013,YR2013,16691517000000,1.67733152992453,52782.086508871,17073716000000,1.67328348222571,0.952699502439188,7.37489986419678
United States,USA,2014,YR2014,17427609000000,2.56919359418927,54696.7261652327,17892074000000,2.45176800551377,1.68390995457237,6.16750001907349
United States,USA,2015,YR2015,18120714000000,2.86158702527237,56443.8172422582,18581144000000,2.64857180302533,1.87566514299095,5.28000020980835
United States,USA,2016,YR2016,18624475000000,1.48527919319147,57588.538070583,18968714000000,1.41695703572167,0.674972333510212,4.86920022964478
Afghanistan,AFG,1979,YR1979,3697940409.61098,..,277.900741665078,3775743789.47368,..,..,..
Afghanistan,AFG,1980,YR1980,3641723321.99546,..,274.880858701521,3716553247.16553,..,..,..
Afghanistan,AFG,1981,YR1981,3478787909.09091,..,266.493041808705,3551514995.9596,..,..,..
Afghanistan,AFG,1982,YR1982,..,..,..,..,..,..,..
Afghanistan,AFG,1983,YR1983,..,..,..,..,..,..,..
Afghanistan,AFG,1984,YR1984,..,..,..,..,..,..,..
Afghanistan,AFG,1985,YR1985,..,..,..,..,..,..,..
